Date,DJIA_Close,DJIA_Volume,NASDAQ_Close,NASDAQ_Volume,SP_Close,SP_Volume,R2000_Close,R2000_Volume,week,debt,stocks,restaurant,inflation,economics,portfolio,housing,dow_jones,credit,revenue,investment,return,markets,unemployment,growth,hedge,money,derivatives,leverage,MMM_Close,MMM_Volume,AXP_Close,AXP_Volume,APPL_Close,APPL_Volume,BA_Close,BA_Volume,CAT_Close,CAT_Volume,CVX_Close,CVX_Volume,CSCO_Close,CSCO_Volume,KO_Close,KO_Volume,DIS_Close,DIS_Volume,XOM_Close,XOM_Volume,GE_Close,GE_Volume,GS_Close,GS_Volume,HD_Close,HD_Voume,IBM_Close,IBM_Volume,INTC_Close,INTC_Volume,JNJ_Close,JNJ_Volume,JPM_Close,JPM_Volume,MCD_Close,MCD_Volume,MRK_Close,MRK_Volume,MSFT_Close,MSFT_Volume,NKE_Close,NKE_Volume,PFE_Close,PFE_Volume,PG_Close,PG_Volume,TRV_Close,TRV_Volume,UNH_Close,UNH_Volume,UTX_Close,UTX_Volume,VZ_Close,VZ_Volume,WMT_Close,WMT_Volume
2/24/12,12982.9502,89440000,2963.75,1643180000,1365.73999,3505360000,826.919983,35053600,,,,,,,,,,,,,,,,,,,,,88.199997,2524800,53.330002,4985300,74.629997,103768000,76.059998,3347000,116,4473500,109.080002,5833300,20.139999,27220500,34.5,12485400,34.5,12485400,87.339996,10767100,19.24,23924800,115.870003,4877500,46.98,9730700,197.759995,3353200,197.759995,3353200,26.700001,39309500,10478200,38.279999,17586400,100.32,3661800,38.200001,8489500,31.48,35575400,26.5725,4675200,21.18,32903100,66.709999,17777100,58.599998,2163500,55.650002,5004500,83.970001,3289000,38.139999,58.790001,9925900
2/27/12,12981.50977,143530000,2966.159912,1763650000,1367.589966,3648890000,826.659973,36488900,2/26/12,77,91,88,100,88,94,92,46,91,77,99,83,89,78,97,84,91,93,44,88.07,3012900,54.18,6781500,75.108574,136895500,75.209999,5379400,115.629997,4909600,109.629997,7723400,20.17,37170200,34.415001,12086200,34.415001,12086200,87.230003,13323500,19.07,37521900,116.230003,4370200,46.93,9804600,197.529999,3758400,197.529999,3758400,26.889999,46022400,8523000,39.060001,34030400,100.360001,4044500,38.150002,16511500,31.35,34568400,26.7925,6077200,21.26,35813700,66.699997,17903200,58.599998,2292100,55.73,5355900,83.629997,3054100,38.130001,58.459999,12258800
2/28/12,13005.12012,114490000,2986.76001,1812490000,1372.180054,3579120000,823.799988,35791200,,,,,,,,,,,,,,,,,,,,,87.769997,2497700,53.759998,7067600,76.487144,150096800,75.160004,3667400,115.760002,4013200,109.610001,9132500,20.200001,34349100,34.424999,9049000,34.424999,9049000,87.139999,14317600,19.16,35022700,117.110001,6448200,47.23,7947700,197.979996,3167400,197.979996,3167400,27.24,32820500,11581400,39.209999,37900900,99.779999,4365800,38.380001,9461900,31.870001,45230600,26.8575,5047600,21.219999,28499100,67.389999,13468100,58.400002,1928900,55.84,4538200,83.470001,2573400,38.150002,58.93,10761900
2/29/12,12952.07031,182460000,2966.889893,2170190000,1365.680054,4482370000,810.940002,44823700,,,,,,,,,,,,,,,,,,,,,87.599998,3277700,52.889999,10159700,77.491432,238002800,74.949997,4631800,114.209999,6780300,109.120003,10572800,19.879999,46229800,34.93,23464400,34.93,23464400,86.5,18293200,19.049999,44658100,115.139999,6650700,47.57,11348600,196.729996,5117100,196.729996,5117100,26.879999,41856200,11489100,39.240002,41187700,99.279999,5461000,38.169998,15240000,31.74,59323600,26.98,7088400,21.129999,36245400,67.620003,14742500,57.970001,4448500,55.75,5582600,83.870003,4177400,38.110001,59.080002,11484400
3/1/12,12980.29981,139670000,2988.969971,1903690000,1374.089966,3919240000,815.219971,39192400,,,,,,,,,,,,,,,,,,,,,87.489998,2525200,53.57,5398900,77.781425,170817500,75.080002,3343100,113.389999,7465000,109.760002,5980100,19.879999,43149300,34.799999,15294200,34.799999,15294200,86.830002,12638500,19.120001,37334400,121.129997,10485800,47.459999,7940900,197.529999,3560300,197.529999,3560300,26.860001,39413000,8813800,40.369999,44376700,99.25,4086100,37.790001,18053500,32.290001,77344100,27.135,7070400,21.49,47555500,66.660004,11967000,58.419998,2952300,55.990002,4258200,84.160004,4036300,38.43,58.82,16283900
3/2/12,12977.57031,93900000,2976.189941,1755130000,1369.630005,3283490000,802.419983,32834900,,,,,,,,,,,,,,,,,,,,,87.519997,2820500,52.990002,4751300,77.882858,107928100,74.900002,2806600,112.489998,5404800,109.610001,5377100,19.76,27449600,34.59,11995800,34.59,11995800,86.330002,11343400,18.969999,36230500,119.959999,7044100,47.41,5916700,198.809998,3727400,198.809998,3727400,26.92,29632800,6063900,40.630001,34897900,99.5,4311700,37.93,13050400,32.080002,47314200,27.184999,7011200,21.41,24715800,66.669998,7022200,58.009998,2206100,55.84,4408900,84.540001,3601200,38.669998,59.009998,9848100
3/5/12,12962.80957,108630000,2950.47998,1679030000,1364.329956,3429480000,803.650024,34294800,3/4/12,73,85,87,90,78,94,90,45,90,73,94,79,91,74,96,81,89,86,42,87.059998,2701900,52.970001,6074700,76.165718,202281100,74.129997,4156800,110.089996,8392200,109.32,5941500,19.6,31971300,34.615002,10338600,34.615002,10338600,87.010002,12803100,18.85,35572600,118.629997,5612700,47.389999,9044600,200.660004,6938000,200.660004,6938000,26.540001,32332200,7601000,40.400002,30806900,99.940002,6313200,38.450001,18663100,31.799999,45240000,27.309999,7173200,21.5,26669800,66.949997,6933400,58.5,3226000,55.040001,4739900,83.290001,3156600,39,59.400002,9651000
3/6/12,12759.15039,142330000,2910.320068,1870720000,1343.359985,4191060000,787.090027,41910600,,,,,,,,,,,,,,,,,,,,,84.949997,3547900,51.740002,6109800,75.751427,202559700,72.559998,5455700,105.93,12630800,108.849998,7480800,19.48,36742300,34.380001,13161200,34.380001,13161200,85.860001,16507900,18.42,56249000,113.669998,8161100,46.389999,9087000,197.259995,5214700,197.259995,5214700,26.610001,37196700,9511100,39.32,33927500,99.889999,6713900,37.439999,18595300,31.559999,51932900,26.834999,7887200,21.27,36502900,66.839996,9827000,56.990002,3700000,54.459999,4445700,81.389999,4840100,38.689999,58.970001,9057100
3/7/12,12837.33008,175110000,2935.689941,1589360000,1352.630005,3580380000,795.950012,35803800,,,,,,,,,,,,,,,,,,,,,85.470001,3150800,52.27,5116100,75.812859,199630200,73.519997,4279000,108.279999,7385800,109.459999,6867900,19.41,34751400,34.395,10933800,34.395,10933800,85.830002,14767700,18.77,54451200,116.400002,5595000,47.389999,10648900,197.770004,3346900,197.770004,3346900,26.91,32720900,8591800,39.950001,22875100,100.18,5873500,37.310001,16870000,31.84,34340400,26.895,7177600,21.370001,32832600,66.580002,7470800,56.869999,3445400,54.389999,4474900,82.57,4266100,38.869999,59.860001,14916900
3/8/12,12907.94043,103530000,2970.419922,1619740000,1365.910034,3543060000,806.340027,35430600,,,,,,,,,,,,,,,,,,,,,86.709999,2603200,52.950001,4341000,77.427139,129114300,74.169998,3881200,110.279999,6171200,110.029999,5505400,19.68,36655500,34.634998,33754800,34.634998,33754800,84.830002,19032000,19.030001,35984900,117.169998,4784100,47.82,10433000,199.809998,3145800,199.809998,3145800,26.84,37261600,11311100,40.439999,22052300,96.959999,16841200,37.400002,40922000,32.009998,36747400,26.975,4564800,21.459999,36903700,66.900002,5811500,57.099998,2327500,55.610001,4883600,83.529999,2739600,39.220001,59.77,7795600
3/9/12,12922.01953,103240000,2988.340088,1580560000,1370.869995,3639470000,817,36394700,,,,,,,,,,,,,,,,,,,,,86.800003,1958300,53.200001,4329800,77.881432,104729800,73.290001,5535900,110.220001,6526500,109.57,5704200,19.799999,26274400,34.755001,36742600,34.755001,36742600,84.300003,17042500,19.040001,37479800,117.290001,5000600,48.099998,8799200,200.619995,3178200,200.619995,3178200,27.07,29396700,8410600,41.029999,33494200,96.839996,7808700,37.599998,44521000,31.99,34628400,27.495001,9813600,21.48,39380100,66.93,5710200,57.610001,2466200,55.779999,4743200,83.550003,2511100,39.099998,60.080002,6292900
3/12/12,12959.70996,100000000,2983.659912,1341660000,1371.089966,3081870000,814.289978,30818700,3/11/12,72,86,85,90,73,88,85,46,90,72,94,77,88,75,94,82,87,80,42,87.540001,2049300,52.77,3983200,78.85714,101820600,73.599998,2833500,108.940002,6499200,110,5324700,19.83,26316200,35.075001,18143600,35.075001,18143600,85.550003,19014000,19.129999,35349400,116.989998,4060000,48.59,9458800,201,3119700,201,3119700,26.99,24006900,7284700,40.540001,30763800,96.660004,4503100,38.099998,10873400,32.040001,34073600,27.362499,9208000,21.540001,36002100,67.709999,8825500,57.610001,2694500,55.02,4567000,83.989998,3592400,39.32,60.68,7576800
3/13/12,13177.67969,163130000,3039.879883,1709900000,1395.949951,4386470000,831.22998,43864700,,,,,,,,,,,,,,,,,,,,,88.75,3107100,54.25,6954000,81.157143,172713800,74.309998,4532700,113.300003,8077600,111.190002,7331000,20.219999,33326000,35.125,18068000,35.125,18068000,86.860001,16853300,19.59,63925200,124.540001,11884700,49.139999,10853100,203.779999,4866000,203.779999,4866000,27.49,33796800,9884100,43.389999,77277600,96.779999,6350900,38.279999,15002600,32.669998,48951700,27.690001,9531200,22.01,44692700,67.900002,9056700,58.41,3491200,55.330002,6497400,86.57,7594700,39.48,61,8734600
3/14/12,13194.09961,163610000,3040.72998,1662300000,1394.280029,4502280000,823.400024,45022800,,,,,,,,,,,,,,,,,,,,,88.870003,2960900,56.150002,12001900,84.225716,354711000,75.230003,5297100,112.269997,6181000,110.690002,8819400,20.200001,41190400,35.110001,12918000,35.110001,12918000,86.019997,16187300,19.790001,71352600,120.370003,14837200,49.470001,10076400,204.720001,4602300,204.720001,4602300,27.459999,46835700,9612200,43.580002,68028700,97.290001,7209100,38.220001,11758000,32.77,41986900,27.575001,7452400,21.93,36711400,67.849998,8056200,58.950001,3681900,55.779999,6684000,86.809998,6995900,39.470001,61.080002,6375000
3/15/12,13252.75977,161650000,3056.370117,1677540000,1402.599976,4271650000,831.460022,42716500,,,,,,,,,,,,,,,,,,,,,90,3252200,56.720001,7985300,83.651428,289929500,75.43,4850700,113.449997,5316700,110.029999,8899400,19.91,55020200,35.165001,17991400,35.165001,17991400,86.089996,14523600,20.16,76328200,123.059998,7245600,49.200001,8869200,206,3621100,206,3621100,27.75,34191900,11372900,44.700001,57117700,98.040001,5768200,38.060001,12246000,32.849998,49068300,27.682501,7297200,21.91,30906800,67.68,8611500,59.080002,2585500,55.709999,4598700,86.889999,7203200,39.540001,61.23,6755000
3/16/12,13232.62012,392620000,3055.26001,2088610000,1404.170044,5163950000,830.179993,51639500,,,,,,,,,,,,,,,,,,,,,89.559998,5007100,56.549999,11287500,83.652855,206371900,75.199997,7079200,113.580002,5776000,110.279999,11092500,20.030001,56363000,35.080002,22898800,35.080002,22898800,86.440002,30991300,20.200001,79237400,122.93,7425700,49.049999,13267200,206.009995,9637000,206.009995,9637000,27.73,54672100,17707000,44.57,48844500,97.660004,7337000,38.029999,18555500,32.599998,65626400,27.805,14449600,21.940001,65723200,67.25,15713500,59.200001,6617700,55.59,8510100,85.480003,8007600,39.57,60.84,12077100
3/19/12,13239.12988,147120000,3078.320068,1548400000,1409.75,3932570000,837.77002,39325700,3/18/12,70,84,84,94,79,91,92,39,89,70,92,76,86,74,93,81,86,82,43,89.739998,2585400,57.27,5605000,85.871429,225309000,75.400002,2683800,113.730003,4736500,110.699997,5695000,20.139999,30276500,35.200001,10652400,35.200001,10652400,86.989998,10770400,20.209999,42727200,124.300003,8020700,48.830002,9028200,205.720001,3763200,205.720001,3763200,27.74,26937200,7321800,45,41509300,97.730003,4634500,37.889999,9747400,32.200001,44789200,28.032499,10399600,21.879999,22297800,67.209999,7038900,59.119999,2614000,56.130001,5347700,84.620003,4611300,39.650002,60.740002,8251900
3/20/12,13170.19043,131660000,3074.149902,1508580000,1405.52002,3695280000,829.23999,36952800,,,,,,,,,,,,,,,,,,,,,89.349998,2485300,56.91,5450400,86.565712,204165500,75.139999,4384000,110.760002,8086900,109.080002,6158300,20.57,61659600,35.294998,10180400,35.294998,10180400,86.599998,13613800,20.07,47535600,126.019997,8247000,49.380001,7629300,204.25,3695100,204.25,3695100,27.75,22684900,7760400,45.380001,34796200,97.650002,4757100,37.759998,13851000,31.99,41566800,27.934999,10681200,21.799999,24163500,67.209999,6139000,59.16,3048800,54.779999,5378100,83.260002,4558100,39.630001,60.599998,7911500
3/21/12,13124.62012,124860000,3075.320068,1552400000,1402.890015,3573590000,829.919983,35735900,,,,,,,,,,,,,,,,,,,,,88.910004,2433800,57.049999,6034100,86.071426,161010500,75.010002,3644100,109,7925000,107.910004,7549900,20.5,39135200,35.560001,19870800,35.560001,19870800,86.010002,14212400,20.07,51101600,125.989998,4820500,49.790001,10347800,204.690002,3329900,204.690002,3329900,27.780001,22212900,7839600,45.119999,27267900,96.720001,6038600,37.700001,11497000,31.91,37928600,27.610001,15109600,21.77,26666200,67.199997,6120400,58.509998,4030100,53.970001,6252500,82.720001,3380400,39.779999,60.560001,7302800
3/22/12,13046.13965,122060000,3063.320068,1524800000,1392.780029,3740590000,821.440002,37405900,,,,,,,,,,,,,,,,,,,,,88.57,3064200,57.290001,6047600,85.620003,155967700,73.919998,4921400,106.43,9449700,105.349998,8282100,20.379999,32211700,35.709999,14252800,35.709999,14252800,85.330002,13884400,19.85,50758900,124.739998,5028400,49.68,7195700,205.490005,3307800,205.490005,3307800,27.9,23395100,10621300,44.650002,27457200,95.800003,7721200,37.599998,12991500,32,31749500,27.747499,20453600,21.73,21099500,67.519997,7321000,57.970001,2940500,53.880001,7550900,82.07,5156800,39.66,60.650002,5710800
3/23/12,13080.73047,129930000,3067.919922,1428940000,1397.109985,3472950000,830.030029,34729500,,,,,,,,,,,,,,,,,,,,,88.459999,2326100,57.25,4420500,85.150002,107622200,73.970001,2518400,107.830002,6025000,106.360001,6600300,20.530001,27646700,35.744999,16206600,35.744999,16206600,85.550003,12557700,19.780001,34212300,126.18,5160600,49.540001,8655700,205.479996,3036200,205.479996,3036200,27.879999,24899500,8062500,45.16,30639300,95.550003,6041500,38.009998,10766500,32.009998,35912200,26.855,26509200,21.82,23261300,67.43,6006400,58.200001,2986500,53.66,6471200,81.800003,3819500,39.419998,60.75,6957700
3/26/12,13241.62988,122080000,3122.570068,1627520000,1416.51001,3576950000,846.130005,35769500,3/25/12,70,80,85,93,81,91,94,40,91,70,93,79,85,73,94,90,91,79,41,89.120003,2572500,58.66,6341600,86.711426,148935500,75.18,3715800,108.75,4570800,107.839996,5311100,20.84,29098800,35.950001,11536400,35.950001,11536400,87.029999,17336800,20.049999,42963600,128.070007,4444000,50.130001,11740100,207.770004,3418200,207.770004,3418200,28.190001,32799700,8503800,46.169998,33529400,96.970001,5644100,38.66,12000700,32.59,36758300,27.137501,12512800,22.16,33337900,67.459999,7818800,58.849998,3267800,55.099998,5098400,83.5,3560400,39.330002,61.200001,6214800
3/27/12,13197.73047,129280000,3120.350098,1662460000,1412.52002,3513640000,839.97998,35136400,,,,,,,,,,,,,,,,,,,,,89.139999,2308400,58.220001,5683000,87.78286,151782400,74.809998,3510700,108.059998,4211400,107.040001,4327700,20.91,44476400,35.935001,11430400,35.935001,11430400,86.620003,12509200,20.040001,38321000,126.330002,5447000,50.040001,7785700,207.179993,2704500,207.179993,2704500,28.190001,24365100,10723800,45.889999,33026400,97.339996,4877500,38.799999,12689500,32.52,36274900,26.969999,10130800,22.5,61258300,67.150002,7936900,58.48,3630700,55.43,7455900,83.110001,3633100,38.66,61.09,7351600
3/28/12,13126.20996,141540000,3104.959961,1765680000,1405.540039,3892800000,834.450012,38928000,,,,,,,,,,,,,,,,,,,,,88.449997,2289600,59.060001,7925900,88.23143,163865100,74.330002,3412200,104.260002,10244900,105.889999,6816400,21.08,39839300,36.330002,26260600,36.330002,26260600,85.860001,16155300,20.01,55431200,126.360001,5187900,49.91,7982700,207.289993,3265700,207.289993,3265700,27.799999,35152000,10305500,46.27,29755800,97.080002,5055400,38.310001,16284800,32.189999,41344800,26.807501,9239200,22.41,32971100,67.190002,7534600,58.77,5539700,55.439999,5435300,81.519997,4873200,38.259998,61.189999,7124000
3/29/12,13145.82031,136250000,3095.360107,1756160000,1403.280029,3832000000,832.219971,38320000,,,,,,,,,,,,,,,,,,,,,88.769997,2207100,57.889999,7397600,87.122856,152059600,74.080002,3587600,106.019997,8316800,106.849998,5793900,21.030001,36518000,36.904999,41063600,36.904999,41063600,86.080002,13199700,19.950001,40663100,123.760002,5538800,49.91,5491400,208.270004,3403700,208.270004,3403700,28.16,39616000,9553300,45.669998,32262300,97.639999,4103600,38.009998,17588200,32.119999,37038500,26.9625,7893200,22.42,33354300,67.010002,6917400,58.650002,2155800,58.110001,17258500,82.32,3752900,38.07,60.82,6691700
3/30/12,13212.04004,171190000,3091.570068,1833130000,1408.469971,3676890000,830.299988,36768900,,,,,,,,,,,,,,,,,,,,,89.209999,2471800,57.860001,5779700,85.650002,182759500,74.370003,3203800,106.519997,4780300,107.209999,6121000,21.15,35673900,37.005001,26555800,37.005001,26555800,86.730003,12968300,20.07,40966700,124.370003,4651400,50.310001,7713000,208.649994,3215200,208.649994,3215200,28.120001,43024400,11307700,45.98,25945800,98.099998,4429500,38.400002,14116700,32.259998,31749400,27.110001,9274800,22.65,33995100,67.209999,8670300,59.200001,2624200,58.939999,10802600,82.940002,3497300,38.23,61.200001,6941400
4/2/12,13264.49023,108790000,3119.699951,1768210000,1419.040039,3572010000,840.630005,35720100,4/1/12,75,74,85,84,77,87,92,37,91,75,88,82,97,74,90,86,89,74,38,89.230003,2640900,58.009998,6674200,88.375717,149587900,75.169998,4104600,107.25,5211700,108.300003,5188400,21.190001,30716500,37.07,14579000,37.07,14579000,87.07,13853300,20.02,44169100,124.900002,4084700,49.990002,8435800,209.470001,3387900,209.470001,3387900,28.379999,28853500,8785900,46.130001,27669300,98.360001,4603000,38.509998,11440900,32.290001,35853600,27.254999,9788000,22.59,34754900,67.559998,8595200,59.330002,2466700,59.119999,9105900,82.730003,3336700,38.52,61.360001,6465900
4/3/12,13199.54981,123980000,3113.570068,1804950000,1413.380005,3822090000,834.799988,38220900,,,,,,,,,,,,,,,,,,,,,88.790001,2298400,58.389999,5782800,89.902855,208639900,74.650002,3485900,106.209999,5828000,107.139999,4690300,20.82,64106700,36.880001,12989200,36.880001,12989200,85.830002,17714900,19.959999,43797800,122.709999,5594800,50,8669600,209.5,4091500,209.5,4091500,28.110001,34152500,9128400,45.419998,31036400,99.400002,5422200,38.720001,10948100,31.940001,42752100,27.342501,4644000,22.540001,37637800,67.089996,6954100,59.279999,2843500,59.400002,7948100,82.199997,3265100,38.459999,60.650002,11180100
4/4/12,13074.75,125000000,3068.090088,1813150000,1398.959961,3938290000,820.380005,39382900,,,,,,,,,,,,,,,,,,,,,87.839996,2392700,57.369999,5107700,89.187141,143245200,73.669998,2490500,106.260002,5583200,105.599998,5430600,20.360001,43848100,36.73,12487400,36.73,12487400,84.980003,17112800,19.74,43693100,119.959999,5633800,49.849998,6280000,206.050003,4404000,206.050003,4404000,27.93,30845100,9432300,44.41,41342900,97.480003,7768300,38.900002,15210800,31.209999,49455900,27.372499,8866800,22.389999,30366500,67.260002,8372200,59.220001,2715200,59.060001,4791300,81.919998,2970400,38.389999,60.259998,10851700
4/5/12,13060.13965,109530000,3080.5,1548040000,1398.079956,3303740000,818.179993,33037400,,,,,,,,,,,,,,,,,,,,,87.269997,2048400,58.099998,4411800,90.525711,160324500,73.589996,2640200,105.870003,4576600,104.75,5982700,20.219999,30611900,36.735001,11531400,36.735001,11531400,84.82,11954700,19.49,39963800,118,6103700,50.619999,9558500,205.470001,3809000,205.470001,3809000,28.07,22033800,7922700,44.34,28832300,98.620003,5469400,38.880001,13880800,31.52,50368600,27.5975,8787600,22.34,22058300,67.309998,7696300,58.880001,2930900,59.009998,4826800,81.599998,2483100,37.66,60.669998,6528700
4/9/12,12929.58984,105580000,3047.080078,1371140000,1382.199951,3468980000,803.460022,34689800,4/8/12,96,76,83,94,79,87,93,43,93,96,90,86,90,72,92,86,88,78,40,86.330002,1932700,57.16,4259500,90.889999,149384200,72.43,2443400,103.57,6335700,103.489998,4983400,19.959999,26416300,36.435001,9806800,36.435001,9806800,83.879997,11027000,19.200001,36361300,117.019997,4043300,50.580002,8302700,204.940002,3326900,204.940002,3326900,27.76,22965500,6363400,43.889999,29376400,98.879997,6712700,38.73,11724300,31.1,31056400,27.672501,11309600,22.049999,22515600,66.809998,6890400,58.049999,3438000,58.139999,4755600,80.230003,3201500,37.459999,60.130001,6831700
4/10/12,12715.92969,159290000,2991.219971,1953600000,1358.589966,4631730000,784.150024,46317300,,,,,,,,,,,,,,,,,,,,,84.580002,3651000,56.18,6739600,89.777145,222431300,70.599998,5339000,100.43,9162300,101.449997,8907500,19.549999,44896400,36.009998,17290600,36.009998,17290600,82.169998,19993700,18.74,54450400,114.559998,5770400,49.360001,13245100,202.330002,4132900,202.330002,4132900,27.450001,36272100,12793200,42.959999,38841000,97.669998,7581600,38.450001,13984100,30.469999,54131300,26.615,16864400,21.99,48116300,66.349998,9436700,57.75,3360200,57.560001,5841700,78.480003,5025100,36.799999,59.93,9553100
4/11/12,12805.38965,125210000,3016.459961,1540890000,1368.709961,3743040000,796.590027,37430400,,,,,,,,,,,,,,,,,,,,,85.349998,2527700,56.950001,6449700,89.457146,174153700,71.769997,5099900,101.75,6178100,100.949997,8570100,20.02,40610100,36.060001,12026600,36.060001,12026600,82.699997,15856200,19.01,37828100,115.93,4177500,49.75,7631100,202.580002,3366200,202.580002,3366200,27.85,26668200,10434100,44.009998,32142200,98.559998,6366600,38.48,10710600,30.35,43014000,27.0625,12034800,21.950001,37584800,66.440002,7593800,58.169998,2059300,58.02,6496000,79.629997,3710400,37.380001,59.799999,7747700
4/12/12,12986.58008,119780000,3055.550049,1480340000,1387.569946,3618280000,808.590027,36182800,,,,,,,,,,,,,,,,,,,,,86.860001,2476000,58.040001,4881200,88.96714,153584200,73.5,3938800,106.440002,8973200,102.589996,6451900,20.059999,32041300,36.110001,10640600,36.110001,10640600,83.599998,15266200,19.299999,28215500,120.389999,5514600,50.630001,10472200,205.320007,2929600,205.320007,2929600,28.48,37053200,13122300,44.84,33631100,97.639999,5763900,38.27,12806400,30.98,38304000,27.1625,11554800,21.92,40460000,66.089996,27847200,59.099998,2338200,58.459999,4303200,81.169998,2742900,37.549999,60.139999,7367700
4/13/12,12849.58984,140990000,3011.330078,1483850000,1370.26001,3631160000,796.289978,36311600,,,,,,,,,,,,,,,,,,,,,85.690002,2609700,57.279999,5574900,86.461426,214911200,72.919998,3329100,105.889999,6321600,100.779999,6847100,19.85,27901500,35.970001,10525600,35.970001,10525600,82.949997,13856500,18.879999,40312700,115.089996,6368200,50.959999,10430600,202.800003,3767000,202.800003,3767000,28.09,34480900,11226600,43.209999,58183900,96.970001,5223700,37.779999,20858100,30.809999,39749200,27.2925,2622000,21.85,36930000,65.809998,29792000,58.119999,2830400,58.049999,5655400,79.800003,3252200,37.259998,59.77,6692600
4/16/12,12921.41016,120990000,2988.399902,1594320000,1369.569946,3574780000,798.080017,35747800,4/15/12,100,76,83,94,84,94,97,41,92,100,91,90,88,73,98,88,85,80,40,86.400002,3060200,57.830002,6443700,82.875717,262696700,72.68,4800000,106.739998,6813500,101.510002,6065100,19.73,35250100,36.220001,14147600,36.220001,14147600,84.010002,17526100,18.9,30059900,117.730003,7137600,51.689999,10239000,202.720001,3826600,202.720001,3826600,28.41,37480000,10502400,43.330002,40387600,96.580002,6236300,37.950001,13938100,31.08,38124800,27.35,7135200,21.98,38005200,66.779999,32810100,59.16,2499100,57.360001,6628000,79.879997,3183300,37.43,60.580002,6844600
4/17/12,13115.54004,115320000,3042.820068,1555070000,1390.780029,3456200000,810.630005,34562000,,,,,,,,,,,,,,,,,,,,,87.449997,2354200,58.18,5197600,87.099998,256382000,74.089996,3345300,108.410004,5321000,103.620003,5500900,20.08,28770700,36.974998,22614400,36.974998,22614400,85.449997,14208000,19.34,35520200,116.860001,12894400,52.029999,9054400,207.449997,6065500,207.449997,6065500,28.469999,61288000,18322900,43.900002,26887000,97.110001,7592700,38.509998,11200400,31.440001,34361500,27.4575,5772000,22.309999,29099600,67.019997,8894700,59.990002,3800700,58.099998,5896300,81.239998,3021600,37.740002,61.869999,10676400
4/18/12,13032.75,113520000,3031.449951,1599470000,1385.140015,3463140000,803.320007,34631400,,,,,,,,,,,,,,,,,,,,,87.129997,1781600,58.040001,5669900,86.905716,238632800,73.709999,2248900,109.209999,4871700,103.389999,4836200,20.059999,27563400,37.084999,11779800,37.084999,11779800,85.75,12997500,19.1,33331400,115.330002,6637400,51.810001,7051600,200.130005,10153500,200.130005,10153500,27.950001,72249100,20567700,43.290001,20242900,97.339996,5388700,38.400002,7665400,31.139999,40552900,27.639999,8174800,22.450001,31548600,66.75,6081800,59.470001,2308600,57.32,6551300,81.199997,2604000,37.66,62.060001,7957300
4/19/12,12964.09961,139810000,3007.560059,1991120000,1376.920044,4180020000,798.900024,41800200,,,,,,,,,,,,,,,,,,,,,86.800003,2565000,57.57,7207800,83.919998,208679800,73.099998,3729300,107.360001,5628500,102.510002,6768400,19.91,34583500,36.91,10731200,36.91,10731200,85.279999,15973800,19.139999,52169000,113.599998,9240300,51.560001,10894800,199.509995,5762900,199.509995,5762900,27.690001,43035900,15189000,43.220001,25961800,95.279999,13939100,38.360001,10740800,31.01,54781200,27.4025,8027600,22.34,31451100,66.57,7721200,61.700001,6155000,58.709999,10754500,80.400002,2660600,38.150002,61.75,6379600
4/20/12,13029.25977,212080000,3000.449951,1935880000,1378.530029,3833320000,804.049988,38333200,,,,,,,,,,,,,,,,,,,,,87.480003,3177200,57.450001,7844600,81.854286,257746300,73.550003,4302100,107.730003,4014600,102.519997,5814700,19.91,34257200,37.064999,13461000,37.064999,13461000,85.300003,17216600,19.360001,67930300,112.440002,5369600,51.459999,11027600,199.600006,4758200,199.600006,4758200,27.6,38058500,14320700,42.720001,26178100,95.940002,11021200,38.73,14877200,32.419998,106045000,27.692499,9299600,22.559999,37825600,67.510002,11092600,62.75,4829100,59.509998,8378800,81,3620900,38.73,62.450001,8997700
4/23/12,12927.16992,139370000,2970.449951,1767360000,1366.939941,3654860000,791.849976,36548600,4/22/12,63,78,85,99,85,100,97,38,88,63,89,74,89,71,98,84,86,81,41,87.129997,2769900,57.32,6168200,81.671425,241632300,72.860001,5022100,106.900002,5462600,102.440002,5590600,19.68,27406400,36.845001,10472200,36.845001,10472200,85.690002,15197200,19.07,52042900,111.75,7047600,51.099998,6801100,198.619995,3618800,198.619995,3618800,27.450001,37791200,10120900,42.849998,25536300,95.190002,5217500,38.27,10671300,32.119999,61398200,27.4375,6355200,22.379999,24577900,66.650002,8420500,62.91,4162000,59.189999,4471400,79.75,4870900,38.57,59.540001,38007300
4/24/12,13001.55957,134110000,2961.600098,1690840000,1371.969971,3617100000,798.049988,36171000,,,,,,,,,,,,,,,,,,,,,88.489998,5701200,57.630001,5401100,80.040001,269037300,73.209999,3664500,108.400002,5703200,103.029999,4104400,19.42,67526600,37.060001,10288000,37.060001,10288000,86.309998,11632500,19.540001,49566300,114.110001,4701900,51.23,6437400,200,5626300,200,5626300,27.309999,35010600,9022400,43.279999,21420400,94.589996,6223800,38.27,12485400,31.92,40871100,26.6875,13254400,22.629999,35546600,67,6962300,63.369999,3794700,58.720001,5030600,79.849998,3732700,39.5,57.77,30090600
